Millis,PCF8523 Year,PCF8523 Month,PCF8523 Day,PCF8523 Hour,PCF8523 Minute,PCF8523 Second,INA260 Current (mA),INA260 Voltage (mV),INA260 Power (mW),PicoTemp Temp (C),ICM20948 AccX (g),ICM20948 AccY (g),ICM20948 AccZ (g),ICM20948 GyroX (deg/s),ICM20948 GyroY (deg/s),ICM20948 GyroZ (deg/s),ICM20948 MagX (uT),ICM20948 MagY (uT),ICM20948 MagZ (uT),ICM20948 Temp (C),MTK3339 Year,MTK3339 Month,MTK3339 Day,MTK3339 Hour,MTK3339 Minute,MTK3339 Second,MTK3339 Latitude,MTK3339 Longitude,MTK3339 Speed,MTK3339 Heading,MTK3339 Altitude,MTK3339 Satellites,BMP390 Temp (C),BMP390 Pressure (Pa),BMP390 Altitude (m),TMP117 Temp (C),SHTC3 Temp (C),SHTC3 Rel Hum (%),SCD40 CO2 Conc (ppm),SCD40 Temp (C),SCD40 Rel Hum (%),ENS160 AQI,ENS160 TVOC (ppb),ENS160 eCO2 (ppm),Ozone Conc (ppb),UV Sensor UVA2 (nm),UV Sensor UVB2 (nm),UV Sensor UVC2 (nm),SCD40_O CO2 Conc_O (ppm),SCD40_O Temp_O (C),SCD40_O Rel Hum_O (%),TMP117_O Temp_O (C),SHTC3_O Temp_O (C),SHTC3_O Rel_Hum_O (%),ENS160_O AQI_O,ENS160_O TVOC_O (ppb),ENS160_O eCO2_O (ppm)
3643990,2085,11,15,1,23,31,441.25,3225.0,1420.0,-26.229202270507812,0.004788403399288654,2.6192567348480225,10.170568466186523,0.14792729914188385,0.7359117269515991,2.1593127250671387,-1.649999976158142,0.44999998807907104,-33.29999923706055,186.95680236816406,2025,3,29,17,25,54,32.81492614746094,-111.72795867919922,2907.0,15670680.0,25543838.0,30,-15.131623232045566,9235.102382939502,16228.24609375,-14.0390625,-14.199999809265137,8.229999542236328,,,,,,,222,,,,0,-9.41519832611084,20.805675506591797,-3.203125,-3.869999885559082,0.0,1,0,400
3659037,2085,11,15,1,23,31,325.0,3317.5,1080.0,-25.76105499267578,0.181959331035614,2.8395233154296875,8.983044624328613,-0.6071404814720154,-0.6991959810256958,-2.7520864009857178,-7.5,0.75,-29.399999618530273,187.53189086914062,2025,3,29,17,26,9,32.81483459472656,-111.72807312011719,557.0,26597394.0,25638584.0,30,-14.91185182609837,9243.783082599419,16223.2216796875,-13.84375,-13.970000267028809,8.180000305175781,,,,,,,269,,,,,,,-2.5234375,-3.059999942779541,0.0,1,0,400
